DATACODE,RECTYPE,RECYEAR,RECMONTH,RECDAY,WATERSHED,SOILTYPE,TRANSECT,PLOTNUM,LVGRASS,FORBS,CUYRDEAD,PRYRDEAD,WOODY,COMMENTS
PAB02,1,1987,6,29,000a,ir,  ,07,22.27,0.79,17.21,80.91,,
PAB02,1,1987,6,29,000a,ir,  ,08,24.19,43.58,36.47,41.42,,
PAB02,1,1987,6,29,000a,ir,  ,09,17.37,1.47,16.53,42.26,,
PAB02,1,1987,6,29,000a,ir,  ,10,20.09,0.23,14.35,74.90,,
PAB02,1,1987,6,29,000a,ir,  ,11,26.87,2.50,30.97,50.17,,
PAB02,1,1987,6,29,000a,ir,  ,12,30.64,1.81,64.02,55.18,,
PAB02,1,1987,6,29,000a,ir,  ,13,20.91,0.19,9.25,119.97,,
PAB02,1,1987,6,29,000a,ir,  ,14,28.63,5.71,15.25,85.31,,
PAB02,1,1987,6,29,000a,ir,  ,15,24.54,19.62,10.71,101.61,,
PAB02,1,1987,6,29,000a,ir,  ,16,27.36,4.53,11.90,77.91,,
PAB02,1,1987,6,29,000a,ir,  ,17,78.29,9.16,99.01,103.45,,
PAB02,1,1987,6,29,000a,ir,  ,18,16.34,0.62,18.96,104.84,,
PAB02,1,1987,6,29,000a,ir,  ,19,29.24,1.62,12.67,72.33,,
PAB02,1,1987,6,29,000a,ir,  ,20,18.45,31.15,25.78,72.46,,
PAB02,1,1987,7,13,001a,ir,  ,01,37.51,8.16,6.06,,,
PAB02,1,1987,7,13,001a,ir,  ,02,24.54,4.48,4.51,,,
PAB02,1,1987,7,13,001a,ir,  ,03,34.55,0.82,11.01,,,
PAB02,1,1987,7,13,001a,ir,  ,04,24.30,0.19,8.30,,,
PAB02,1,1987,7,13,001a,ir,  ,05,25.89,0.74,7.19,,,
PAB02,1,1987,7,13,001a,ir,  ,06,23.27,0.72,5.65,,,
PAB02,1,1987,7,13,001a,ir,  ,07,31.28,1.27,13.91,,,
PAB02,1,1987,7,13,001a,ir,  ,08,27.71,0.41,16.62,,,
PAB02,1,1987,7,13,001a,ir,  ,09,36.71,1.37,13.69,,,
PAB02,1,1987,7,13,001a,ir,  ,10,32.88,0.00,20.37,,,
PAB02,1,1987,7,13,001a,ir,  ,11,46.05,1.07,12.17,,,
PAB02,1,1987,7,13,001a,ir,  ,12,19.12,0.68,25.88,,,
PAB02,1,1987,7,13,001a,ir,  ,13,26.90,0.00,11.21,,,
PAB02,1,1987,7,13,001a,ir,  ,14,13.53,2.68,8.14,,,
PAB02,1,1987,7,13,001a,ir,  ,15,40.48,2.00,12.54,,,
PAB02,1,1987,7,13,001a,ir,  ,16,33.08,1.20,24.60,,,
PAB02,1,1987,7,13,001a,ir,  ,17,14.81,0.16,17.95,,,
PAB02,1,1987,7,13,001a,ir,  ,18,32.03,9.73,18.80,,,
PAB02,1,1987,7,13,001a,ir,  ,19,12.99,0.00,21.42,,,
PAB02,1,1987,7,13,001a,ir,  ,20,15.92,0.23,23.64,,,
PAB02,1,1987,7,13,000a,ir,  ,01,29.51,0.37,15.91,55.02,,
PAB02,1,1987,7,13,000a,ir,  ,02,11.21,3.27,6.51,82.38,,
PAB02,1,1987,7,13,000a,ir,  ,03,39.88,0.00,6.77,78.86,,
PAB02,1,1987,7,13,000a,ir,  ,04,26.41,3.95,13.50,76.20,,
PAB02,1,1987,7,13,000a,ir,  ,05,44.98,0.24,9.20,62.82,,
PAB02,1,1987,7,13,000a,ir,  ,06,23.69,1.57,15.42,68.28,,
PAB02,1,1987,7,13,000a,ir,  ,07,18.22,3.68,31.10,64.84,,
PAB02,1,1987,7,13,000a,ir,  ,08,34.50,3.43,23.79,59.20,,
PAB02,1,1987,7,13,000a,ir,  ,09,19.15,22.45,8.83,59.93,,
PAB02,1,1987,7,13,000a,ir,  ,10,24.74,0.00,11.04,67.01,,
PAB02,1,1987,7,13,000a,ir,  ,11,36.78,3.08,11.30,71.55,,
PAB02,1,1987,7,13,000a,ir,  ,12,33.96,0.17,20.28,46.39,,
PAB02,1,1987,7,13,000a,ir,  ,13,25.81,8.63,11.64,61.42,,
PAB02,1,1987,7,13,000a,ir,  ,14,36.77,0.07,37.75,71.40,,
PAB02,1,1987,7,13,000a,ir,  ,15,14.21,9.76,10.75,37.92,,
PAB02,1,1987,7,13,000a,ir,  ,16,5.73,2.13,21.47,44.28,,
PAB02,1,1987,7,13,000a,ir,  ,17,29.45,1.96,14.06,66.50,,
PAB02,1,1987,7,13,000a,ir,  ,18,13.00,0.65,30.05,93.97,,
PAB02,1,1987,7,13,000a,ir,  ,19,5.51,0.00,13.22,59.72,,
PAB02,1,1987,7,13,000a,ir,  ,20,5.27,38.03,5.16,61.23,,
PAB02,1,1987,7,27,000a,ir,  ,01,29.18,0.02,17.42,38.33,,
PAB02,1,1987,7,27,000a,ir,  ,02,20.32,4.69,9.61,66.91,,
PAB02,1,1987,7,27,000a,ir,  ,03,16.24,0.24,6.90,48.01,,
PAB02,1,1987,7,27,000a,ir,  ,04,13.66,1.08,7.99,30.25,,
PAB02,1,1987,7,27,000a,ir,  ,05,36.80,0.00,18.50,51.31,,
PAB02,1,1987,7,27,000a,ir,  ,06,20.87,7.84,10.81,36.15,,
PAB02,1,1987,7,27,000a,ir,  ,07,39.95,10.84,15.75,49.11,,
PAB02,1,1987,7,27,000a,ir,  ,08,17.14,0.30,10.71,66.75,,
PAB02,1,1987,7,27,000a,ir,  ,09,10.49,0.21,9.60,55.75,,
PAB02,1,1987,7,27,000a,ir,  ,10,24.98,0.29,6.85,71.61,,
PAB02,1,1987,7,27,000a,ir,  ,11,40.71,6.58,59.80,69.57,,
PAB02,1,1987,7,27,000a,ir,  ,12,34.81,0.02,19.47,81.59,,
PAB02,1,1987,7,27,000a,ir,  ,13,25.28,4.61,12.45,73.32,,
PAB02,1,1987,7,27,000a,ir,  ,14,20.61,10.00,9.03,82.40,,
PAB02,1,1987,7,27,000a,ir,  ,15,29.02,12.05,13.18,78.69,,
PAB02,1,1987,7,27,000a,ir,  ,16,33.84,17.03,22.29,60.54,,
PAB02,1,1987,7,27,000a,ir,  ,17,36.73,6.36,22.67,78.25,,
PAB02,1,1987,7,27,000a,ir,  ,18,29.54,0.43,15.42,61.27,,
PAB02,1,1987,7,27,000a,ir,  ,19,11.97,4.96,11.25,48.34,,
PAB02,1,1987,7,27,000a,ir,  ,20,12.18,30.57,7.04,78.85,,
PAB02,1,1987,7,27,001a,ir,  ,01,34.55,0.02,11.86,,,
PAB02,1,1987,7,27,001a,ir,  ,02,17.89,2.17,5.98,,,
PAB02,1,1987,7,27,001a,ir,  ,03,24.49,0.66,8.55,,,
PAB02,1,1987,7,27,001a,ir,  ,04,25.89,5.18,10.40,,,
PAB02,1,1987,7,27,001a,ir,  ,05,27.68,13.23,9.09,,,
PAB02,1,1987,7,27,001a,ir,  ,06,22.25,1.31,5.78,,,
PAB02,1,1987,7,27,001a,ir,  ,07,24.68,0.89,8.93,,,
PAB02,1,1987,7,27,001a,ir,  ,08,25.82,0.00,7.67,,,
PAB02,1,1987,7,27,001a,ir,  ,09,38.98,0.56,14.19,,,
PAB02,1,1987,7,27,001a,ir,  ,10,25.82,0.00,9.40,,,
PAB02,1,1987,7,27,001a,ir,  ,11,25.95,3.16,9.63,,,
PAB02,1,1987,7,27,001a,ir,  ,12,33.54,0.98,17.06,,,
PAB02,1,1987,7,27,001a,ir,  ,13,34.75,1.35,17.32,,,
PAB02,1,1987,7,27,001a,ir,  ,14,33.15,0.18,13.72,,,
PAB02,1,1987,7,27,001a,ir,  ,15,27.30,1.90,14.09,,,
PAB02,1,1987,7,27,001a,ir,  ,16,25.46,2.06,10.20,,,
PAB02,1,1987,7,27,001a,ir,  ,17,30.82,0.00,12.18,,,
PAB02,1,1987,7,27,001a,ir,  ,18,20.22,0.00,8.35,,,
PAB02,1,1987,7,27,001a,ir,  ,19,26.04,0.00,15.95,,,
PAB02,1,1987,7,27,001a,ir,  ,20,18.25,0.98,9.70,,,
PAB02,1,1987,8,10,001a,ir,  ,01,43.70,3.02,17.81,,,
PAB02,1,1987,8,10,001a,ir,  ,02,22.70,1.37,11.24,,,
PAB02,1,1987,8,10,001a,ir,  ,03,29.01,0.78,12.33,,,
PAB02,1,1987,8,10,001a,ir,  ,04,21.74,0.28,13.26,,,
PAB02,1,1987,8,10,001a,ir,  ,05,24.71,9.50,10.61,,,
PAB02,1,1987,8,10,001a,ir,  ,06,29.11,8.85,8.53,,,
PAB02,1,1987,8,10,001a,ir,  ,07,29.64,3.14,20.06,,,
PAB02,1,1987,8,10,001a,ir,  ,08,29.04,0.00,10.16,,,
PAB02,1,1987,8,10,001a,ir,  ,09,36.50,0.71,13.68,,,
PAB02,1,1987,8,10,001a,ir,  ,10,22.06,1.35,10.53,,,
PAB02,1,1987,8,10,001a,ir,  ,11,38.24,0.30,15.42,,,
PAB02,1,1987,8,10,001a,ir,  ,12,41.66,0.56,19.07,,,
PAB02,1,1987,8,10,001a,ir,  ,13,22.17,0.26,12.03,,,
PAB02,1,1987,8,10,001a,ir,  ,14,49.19,0.00,19.80,,,
PAB02,1,1987,8,10,001a,ir,  ,15,29.21,0.87,16.02,,,
PAB02,1,1987,8,10,001a,ir,  ,16,49.40,0.23,17.28,,,
PAB02,1,1987,8,10,001a,ir,  ,17,28.90,10.61,16.62,,,
PAB02,1,1987,8,10,001a,ir,  ,18,21.38,0.02,10.63,,,
PAB02,1,1987,8,10,001a,ir,  ,19,25.47,3.56,4.49,,,
PAB02,1,1987,8,10,001a,ir,  ,20,35.66,0.22,15.58,,,
PAB02,1,1987,8,10,000a,ir,  ,01,34.97,0.00,20.82,41.17,,
PAB02,1,1987,8,10,000a,ir,  ,02,13.51,3.68,11.94,81.62,,
PAB02,1,1987,8,10,000a,ir,  ,03,25.41,0.09,10.86,56.08,,
PAB02,1,1987,8,10,000a,ir,  ,04,22.59,0.68,12.22,37.80,,
PAB02,1,1987,8,10,000a,ir,  ,05,37.08,0.04,27.81,51.14,,
PAB02,1,1987,8,10,000a,ir,  ,06,24.42,2.49,18.10,51.67,,
PAB02,1,1987,8,10,000a,ir,  ,07,23.20,2.50,16.82,49.72,,
PAB02,1,1987,8,10,000a,ir,  ,08,18.67,1.12,24.43,53.21,,
PAB02,1,1987,8,10,000a,ir,  ,09,30.20,1.34,18.34,70.56,,
PAB02,1,1987,8,10,000a,ir,  ,10,30.61,13.61,17.25,61.82,,
PAB02,1,1987,8,10,000a,ir,  ,11,18.14,3.56,13.79,75.77,,
PAB02,1,1987,8,10,000a,ir,  ,12,35.96,0.00,31.05,65.34,,
PAB02,1,1987,8,10,000a,ir,  ,13,16.39,0.00,17.71,110.22,,
PAB02,1,1987,8,10,000a,ir,  ,14,35.62,0.81,13.09,50.33,,
PAB02,1,1987,8,10,000a,ir,  ,15,17.59,5.70,15.04,52.38,,
PAB02,1,1987,8,10,000a,ir,  ,16,28.21,0.58,22.39,88.29,,
PAB02,1,1987,8,10,000a,ir,  ,17,28.86,4.45,19.95,88.60,,
PAB02,1,1987,8,10,000a,ir,  ,18,21.59,0.64,21.87,79.63,,
PAB02,1,1987,8,10,000a,ir,  ,19,22.83,0.97,25.74,65.76,,
PAB02,1,1987,8,10,000a,ir,  ,20,17.96,23.55,3.34,160.18,,
PAB02,1,1987,8,25,001a,ir,  ,01,37.67,4.14,14.82,,,
PAB02,1,1987,8,25,001a,ir,  ,02,17.68,6.09,6.80,,,
PAB02,1,1987,8,25,001a,ir,  ,03,25.57,0.06,7.97,,,
PAB02,1,1987,8,25,001a,ir,  ,04,19.67,0.75,8.34,,,
PAB02,1,1987,8,25,001a,ir,  ,05,19.75,0.04,8.47,,,
PAB02,1,1987,8,25,001a,ir,  ,06,20.57,0.60,4.85,,,
PAB02,1,1987,8,25,001a,ir,  ,07,33.89,1.83,18.21,,,
PAB02,1,1987,8,25,001a,ir,  ,08,28.68,0.02,16.22,,,
PAB02,1,1987,8,25,001a,ir,  ,09,21.91,0.97,12.41,,,
PAB02,1,1987,8,25,001a,ir,  ,10,25.19,0.04,11.20,,,
PAB02,1,1987,8,25,001a,ir,  ,11,28.67,0.00,14.97,,,
PAB02,1,1987,8,25,001a,ir,  ,12,24.98,0.54,18.47,,,
PAB02,1,1987,8,25,001a,ir,  ,13,18.46,0.25,11.10,,,
PAB02,1,1987,8,25,001a,ir,  ,14,37.23,0.01,19.34,,,
PAB02,1,1987,8,25,001a,ir,  ,15,23.26,3.50,22.02,,,
PAB02,1,1987,8,25,001a,ir,  ,16,27.91,1.04,13.17,,,
PAB02,1,1987,8,25,001a,ir,  ,17,19.46,0.08,10.99,,,
PAB02,1,1987,8,25,001a,ir,  ,18,18.71,0.00,13.69,,,
PAB02,1,1987,8,25,001a,ir,  ,19,28.74,0.00,20.55,,,
PAB02,1,1987,8,25,001a,ir,  ,20,32.89,0.51,18.94,,,
PAB02,1,1987,8,25,000a,ir,  ,01,26.08,0.94,29.55,54.88,,
PAB02,1,1987,8,25,000a,ir,  ,02,15.07,0.36,12.85,43.74,,
PAB02,1,1987,8,25,000a,ir,  ,03,8.62,0.20,36.23,63.65,,
PAB02,1,1987,8,25,000a,ir,  ,04,8.89,1.22,28.43,44.99,,
PAB02,1,1987,8,25,000a,ir,  ,05,13.93,0.52,25.39,58.39,,
PAB02,1,1987,8,25,000a,ir,  ,06,29.78,0.40,25.47,43.03,,
PAB02,1,1987,8,25,000a,ir,  ,07,19.77,11.04,23.63,39.50,,
PAB02,1,1987,8,25,000a,ir,  ,08,12.34,0.08,11.03,40.24,,
PAB02,1,1987,8,25,000a,ir,  ,09,11.74,0.00,18.74,66.99,,
PAB02,1,1987,8,25,000a,ir,  ,10,26.17,0.47,22.26,54.00,,
PAB02,1,1987,8,25,000a,ir,  ,11,6.37,0.64,5.47,62.61,,
PAB02,1,1987,8,25,000a,ir,  ,12,20.53,0.84,34.01,76.27,,
PAB02,1,1987,8,25,000a,ir,  ,13,20.28,7.64,10.73,77.32,,
PAB02,1,1987,8,25,000a,ir,  ,14,14.63,1.19,11.47,60.11,,
PAB02,1,1987,8,25,000a,ir,  ,15,15.44,2.54,13.84,66.41,,
PAB02,1,1987,8,25,000a,ir,  ,16,18.52,0.23,9.90,75.62,,
PAB02,1,1987,8,25,000a,ir,  ,17,28.08,2.40,32.59,117.86,,
PAB02,1,1987,8,25,000a,ir,  ,18,12.90,3.29,22.78,97.31,,
PAB02,1,1987,8,25,000a,ir,  ,19,30.88,0.88,28.36,49.71,,
PAB02,1,1987,8,25,000a,ir,  ,20,18.46,17.09,65.82,105.04,,
PAB02,1,1987,9,8,001a,ir,  ,01,37.72,0.48,15.58,,,
PAB02,1,1987,9,8,001a,ir,  ,02,25.09,0.05,21.61,,,
PAB02,1,1987,9,8,001a,ir,  ,03,13.48,0.84,17.05,,,
PAB02,1,1987,9,8,001a,ir,  ,04,22.10,5.71,12.86,,,
PAB02,1,1987,9,8,001a,ir,  ,05,12.99,5.52,7.82,,,
PAB02,1,1987,9,8,001a,ir,  ,06,11.75,15.45,13.88,,,
PAB02,1,1987,9,8,001a,ir,  ,07,22.75,1.17,13.00,,,
PAB02,1,1987,9,8,001a,ir,  ,08,13.68,10.71,6.88,,,
PAB02,1,1987,9,8,001a,ir,  ,09,23.13,3.00,12.24,,,
PAB02,1,1987,9,8,001a,ir,  ,10,24.35,1.01,21.08,,,
PAB02,1,1987,9,8,001a,ir,  ,11,52.16,0.88,26.29,,,
PAB02,1,1987,9,8,001a,ir,  ,12,27.76,1.03,15.50,,,
PAB02,1,1987,9,8,001a,ir,  ,13,31.41,0.15,24.25,,,
PAB02,1,1987,9,8,001a,ir,  ,14,28.14,3.39,17.16,,,
PAB02,1,1987,9,8,001a,ir,  ,15,12.58,0.00,7.06,,,
PAB02,1,1987,9,8,001a,ir,  ,16,22.05,2.21,12.27,,,
PAB02,1,1987,9,8,001a,ir,  ,17,25.46,5.34,19.43,,,
PAB02,1,1987,9,8,001a,ir,  ,18,15.48,16.63,13.08,,,
PAB02,1,1987,9,8,001a,ir,  ,19,24.11,2.03,13.70,,,
PAB02,1,1987,9,8,001a,ir,  ,20,16.82,1.09,15.93,,,
PAB02,1,1987,9,8,000a,ir,  ,01,18.10,0.58,13.42,89.53,,
PAB02,1,1987,9,8,000a,ir,  ,02,20.26,1.41,22.33,96.55,,
PAB02,1,1987,9,8,000a,ir,  ,03,18.32,0.18,21.81,53.92,,
PAB02,1,1987,9,8,000a,ir,  ,04,13.95,0.25,18.42,80.96,,
PAB02,1,1987,9,8,000a,ir,  ,05,18.41,0.04,15.77,92.26,,
PAB02,1,1987,9,8,000a,ir,  ,06,25.55,5.66,19.89,59.09,,
PAB02,1,1987,9,8,000a,ir,  ,07,24.16,2.23,22.84,50.36,,
PAB02,1,1987,9,8,000a,ir,  ,08,8.66,0.43,14.38,57.49,,
PAB02,1,1987,9,8,000a,ir,  ,09,16.44,3.97,12.95,46.66,,
PAB02,1,1987,9,8,000a,ir,  ,10,17.76,4.99,10.36,36.54,,
PAB02,1,1987,9,8,000a,ir,  ,11,29.59,0.26,21.89,64.73,,
PAB02,1,1987,9,8,000a,ir,  ,12,20.19,5.78,17.81,61.88,,
PAB02,1,1987,9,8,000a,ir,  ,13,19.66,2.07,15.68,96.35,,
PAB02,1,1987,9,8,000a,ir,  ,14,34.59,1.72,23.56,90.11,,
PAB02,1,1987,9,8,000a,ir,  ,15,23.04,1.05,17.60,103.15,,
PAB02,1,1987,9,8,000a,ir,  ,16,49.62,18.42,27.46,82.18,,
PAB02,1,1987,9,8,000a,ir,  ,17,8.05,0.07,8.28,100.55,,
PAB02,1,1987,9,8,000a,ir,  ,18,13.23,1.06,20.41,78.67,,
PAB02,1,1987,9,8,000a,ir,  ,19,30.47,5.73,35.23,119.63,,
PAB02,1,1987,9,8,000a,ir,  ,20,8.01,0.05,20.02,159.91,,
PAB02,1,1987,9,21,001a,ir,  ,01,24.13,0.13,13.55,,,
PAB02,1,1987,9,21,001a,ir,  ,02,28.77,0.51,13.37,,,
PAB02,1,1987,9,21,001a,ir,  ,03,17.57,11.11,10.27,,,
PAB02,1,1987,9,21,001a,ir,  ,04,27.18,2.51,15.39,,,
PAB02,1,1987,9,21,001a,ir,  ,05,16.49,0.78,7.42,,,
PAB02,1,1987,9,21,001a,ir,  ,06,21.38,0.80,8.68,,,
PAB02,1,1987,9,21,001a,ir,  ,07,19.96,0.00,16.25,,,
PAB02,1,1987,9,21,001a,ir,  ,08,37.21,0.00,17.15,,,
PAB02,1,1987,9,21,001a,ir,  ,09,24.60,2.47,25.82,,,
PAB02,1,1987,9,21,001a,ir,  ,10,18.61,3.35,16.67,,,
PAB02,1,1987,9,21,001a,ir,  ,11,34.77,3.45,17.80,,,
PAB02,1,1987,9,21,001a,ir,  ,12,22.83,0.45,12.64,,,
PAB02,1,1987,9,21,001a,ir,  ,13,13.27,0.30,10.49,,,
PAB02,1,1987,9,21,001a,ir,  ,14,18.52,0.00,15.35,,,
PAB02,1,1987,9,21,001a,ir,  ,15,17.13,0.00,12.92,,,
PAB02,1,1987,9,21,001a,ir,  ,16,18.59,0.75,23.34,,,
PAB02,1,1987,9,21,001a,ir,  ,17,15.44,0.55,11.23,,,
PAB02,1,1987,9,21,001a,ir,  ,18,20.91,1.74,19.17,,,
PAB02,1,1987,9,21,001a,ir,  ,19,37.88,17.66,16.51,,,
PAB02,1,1987,9,21,001a,ir,  ,20,22.37,0.38,12.14,,,
PAB02,1,1987,9,21,000a,ir,  ,01,22.60,0.54,27.82,61.63,,
PAB02,1,1987,9,21,000a,ir,  ,02,17.84,0.00,23.69,85.06,,
PAB02,1,1987,9,21,000a,ir,  ,03,17.53,0.20,20.37,65.29,,
PAB02,1,1987,9,21,000a,ir,  ,04,8.56,0.00,11.76,65.16,,
PAB02,1,1987,9,21,000a,ir,  ,05,8.96,1.53,7.18,59.00,,
PAB02,1,1987,9,21,000a,ir,  ,06,13.48,2.13,11.27,69.68,,
PAB02,1,1987,9,21,000a,ir,  ,07,11.93,3.51,8.41,100.51,,
PAB02,1,1987,9,21,000a,ir,  ,08,14.83,0.72,12.76,96.54,,
PAB02,1,1987,9,21,000a,ir,  ,09,16.04,2.03,16.84,103.32,,
PAB02,1,1987,9,21,000a,ir,  ,10,31.53,9.47,13.60,64.10,,
PAB02,1,1987,9,21,000a,ir,  ,11,27.84,7.53,16.43,63.23,,
PAB02,1,1987,9,21,000a,ir,  ,12,6.20,4.53,12.52,52.20,,
PAB02,1,1987,9,21,000a,ir,  ,13,8.45,4.25,10.87,86.30,,
PAB02,1,1987,9,21,000a,ir,  ,14,29.77,0.40,19.63,92.49,,
PAB02,1,1987,9,21,000a,ir,  ,15,19.31,1.95,16.64,80.65,,
PAB02,1,1987,9,21,000a,ir,  ,16,24.44,2.15,15.72,51.25,,
PAB02,1,1987,9,21,000a,ir,  ,17,22.72,0.00,10.53,77.88,,
PAB02,1,1987,9,21,000a,ir,  ,18,14.01,1.40,23.48,77.51,,
PAB02,1,1987,9,21,000a,ir,  ,19,9.68,0.16,19.82,96.08,,
PAB02,1,1987,9,21,000a,ir,  ,20,45.86,0.57,43.68,112.26,,
PAB02,1,1988,5,13,000a,ir,,01,9.06,2.02,21.43,22.11,,
PAB02,1,1988,5,13,000a,ir,,02,2.66,5.18,29.54,49.73,,
PAB02,1,1988,5,13,000a,ir,,03,1.20,0.27,4.19,103.75,,
PAB02,1,1988,5,13,000a,ir,,04,4.58,0.19,14.43,42.68,,
PAB02,1,1988,5,13,000a,ir,,05,2.34,0.31,23.46,61.13,,
PAB02,1,1988,5,13,000a,ir,,06,0.70,3.20,11.42,99.83,,
PAB02,1,1988,5,13,000a,ir,,07,1.43,3.00,19.84,96.65,,
PAB02,1,1988,5,13,000a,ir,,08,1.68,6.26,18.26,80.37,,
PAB02,1,1988,5,13,000a,ir,,09,1.84,1.38,23.91,110.20,,
PAB02,1,1988,5,13,000a,ir,,10,2.97,1.02,14.91,75.51,,
PAB02,1,1988,5,13,000a,ir,,11,0.34,0.21,15.36,86.96,,
PAB02,1,1988,5,13,000a,ir,,12,1.62,1.16,19.90,83.73,,
PAB02,1,1988,5,13,000a,ir,,13,4.58,0.04,34.43,59.00,,
PAB02,1,1988,5,13,000a,ir,,14,1.09,1.69,18.80,59.51,,
PAB02,1,1988,5,13,000a,ir,,15,1.26,1.50,14.17,57.63,,
PAB02,1,1988,5,13,000a,ir,,16,16.11,1.80,66.22,93.62,,
PAB02,1,1988,5,13,000a,ir,,17,1.67,0.82,23.86,88.60,,
PAB02,1,1988,5,13,000a,ir,,18,7.48,6.03,16.69,43.52,,
PAB02,1,1988,5,13,000a,ir,,19,2.72,2.57,7.07,65.19,,
PAB02,1,1988,5,13,000a,ir,,20,13.89,2.86,10.23,44.43,,
PAB02,1,1988,5,13,001a,ir,,01,4.88,1.61,0.12,,,
PAB02,1,1988,5,13,001a,ir,,02,5.44,0.88,0.15,,,
PAB02,1,1988,5,13,001a,ir,,03,2.34,0.30,0.01,,,
PAB02,1,1988,5,13,001a,ir,,04,3.27,0.31,0.03,,,
PAB02,1,1988,5,13,001a,ir,,05,3.03,0.06,0.01,,,
PAB02,1,1988,5,13,001a,ir,,06,3.73,0.02,0.13,,,
PAB02,1,1988,5,13,001a,ir,,07,3.45,0.38,0.04,,,
PAB02,1,1988,5,13,001a,ir,,08,4.40,0.40,0.14,,,
PAB02,1,1988,5,13,001a,ir,,09,4.09,0.00,0.12,,,
PAB02,1,1988,5,13,001a,ir,,10,3.95,0.10,0.11,,,
PAB02,1,1988,5,13,001a,ir,,11,3.50,0.16,0.00,,,
PAB02,1,1988,5,13,001a,ir,,12,3.68,0.21,0.00,,,
PAB02,1,1988,5,13,001a,ir,,13,6.28,0.55,0.15,,,
PAB02,1,1988,5,13,001a,ir,,14,3.83,1.94,0.00,,,
PAB02,1,1988,5,13,001a,ir,,15,4.66,0.00,0.00,,,
PAB02,1,1988,5,13,001a,ir,,16,3.89,0.27,0.00,,,
PAB02,1,1988,5,13,001a,ir,,17,4.90,0.00,0.42,,,
PAB02,1,1988,5,13,001a,ir,,18,1.85,0.02,0.00,,,
PAB02,1,1988,5,13,001a,ir,,19,2.90,2.00,0.00,,,
PAB02,1,1988,5,13,001a,ir,,20,4.88,0.17,0.00,,,
PAB02,1,1988,5,27,000a,ir,,01,8.90,17.58,21.01,74.41,,
PAB02,1,1988,5,27,000a,ir,,02,3.60,3.30,15.51,70.85,,
PAB02,1,1988,5,27,000a,ir,,03,4.91,0.84,14.92,50.95,,
PAB02,1,1988,5,27,000a,ir,,04,6.15,1.44,19.00,34.56,,
PAB02,1,1988,5,27,000a,ir,,05,12.18,0.00,33.42,36.56,,
PAB02,1,1988,5,27,000a,ir,,06,3.21,28.40,10.25,74.26,,
PAB02,1,1988,5,27,000a,ir,,07,7.08,6.23,13.49,31.87,,
PAB02,1,1988,5,27,000a,ir,,08,7.62,6.28,17.78,84.01,,
PAB02,1,1988,5,27,000a,ir,,09,6.13,21.82,13.07,81.83,,
PAB02,1,1988,5,27,000a,ir,,10,23.84,0.11,61.23,39.56,,
PAB02,1,1988,5,27,000a,ir,,11,5.06,0.00,15.61,52.27,,
PAB02,1,1988,5,27,000a,ir,,12,2.91,0.15,12.94,67.93,,
PAB02,1,1988,5,27,000a,ir,,13,4.87,0.22,11.28,93.95,,
PAB02,1,1988,5,27,000a,ir,,14,10.67,0.98,17.67,65.52,,
PAB02,1,1988,5,27,000a,ir,,15,9.98,0.34,15.97,62.41,,
PAB02,1,1988,5,27,000a,ir,,16,3.76,4.55,6.50,28.74,,
PAB02,1,1988,5,27,000a,ir,,17,4.33,1.09,10.29,83.58,,
PAB02,1,1988,5,27,000a,ir,,18,7.76,3.12,27.20,47.47,,
PAB02,1,1988,5,27,000a,ir,,19,7.68,3.73,25.97,66.38,,
PAB02,1,1988,5,27,000a,ir,,20,4.92,1.37,11.36,38.30,,
PAB02,1,1988,5,27,001a,ir,,01,14.33,0.00,0.13,,,
PAB02,1,1988,5,27,001a,ir,,02,13.66,3.16,1.18,,,
PAB02,1,1988,5,27,001a,ir,,03,10.94,0.65,0.38,,,
PAB02,1,1988,5,27,001a,ir,,04,13.81,0.81,0.92,,,
PAB02,1,1988,5,27,001a,ir,,05,9.20,0.98,0.94,,,
PAB02,1,1988,5,27,001a,ir,,06,8.75,0.02,0.41,,,
PAB02,1,1988,5,27,001a,ir,,07,13.07,0.14,1.59,,,
PAB02,1,1988,5,27,001a,ir,,08,13.09,0.62,0.22,,,
PAB02,1,1988,5,27,001a,ir,,09,12.41,0.08,0.32,,,
PAB02,1,1988,5,27,001a,ir,,10,9.97,0.04,0.48,,,
PAB02,1,1988,5,27,001a,ir,,11,9.08,0.00,0.18,,,
PAB02,1,1988,5,27,001a,ir,,12,12.63,4.79,0.00,,,
PAB02,1,1988,5,27,001a,ir,,13,7.95,4.22,0.33,,,
PAB02,1,1988,5,27,001a,ir,,14,8.99,0.00,0.25,,,
PAB02,1,1988,5,27,001a,ir,,15,5.32,0.31,0.35,,,
PAB02,1,1988,5,27,001a,ir,,16,7.06,0.00,0.43,,,
PAB02,1,1988,5,27,001a,ir,,17,6.42,0.00,0.17,,,
PAB02,1,1988,5,27,001a,ir,,18,9.13,6.06,0.17,,,
PAB02,1,1988,5,27,001a,ir,,19,8.12,0.10,0.00,,,
PAB02,1,1988,5,27,001a,ir,,20,7.64,0.33,0.98,,,
PAB02,1,1988,6,13,000a,ir,,01,24.54,1.60,22.98,31.83,,
PAB02,1,1988,6,13,000a,ir,,02,13.73,2.05,9.56,68.52,,
PAB02,1,1988,6,13,000a,ir,,03,14.42,3.64,18.22,34.96,,
PAB02,1,1988,6,13,000a,ir,,04,13.42,6.02,21.30,49.41,,
