RECYEAR,RECMONTH,RECDAY,WATERSHED,SOILTYPE,TRANSECT,PLOTNUM,LVGRASS,FORBS,CUYRDEAD,PRYRDEAD,WOODY
1988,9,13,020b,fl,d ,5,15.61,4.4,14.67,27.38,
1988,9,13,020b,tu,a ,1,14.47,14.19,23.37,52.98,
1988,9,13,020b,tu,a ,2,17.27,5.41,19.04,33.42,
1988,9,13,020b,tu,a ,3,11.64,1.58,14.89,26.01,
1988,9,13,020b,tu,a ,4,25.8,8,20.31,18.15,
1988,9,13,020b,tu,a ,5,3.3,23.57,6.19,18.06,
1988,9,13,020b,tu,b ,1,18.8,2.22,31.41,47.72,
1988,9,13,020b,tu,b ,2,15.33,32.54,28.22,54.18,
1988,9,13,020b,tu,b ,3,34.12,4.96,36.7,33.16,
1988,9,13,020b,tu,b ,4,11.97,30.16,9.09,24.82,
1988,9,13,020b,tu,b ,5,8.77,11.22,13.23,32.74,
1988,9,13,020b,tu,c ,1,18.23,0.79,20.89,39.15,
1988,9,13,020b,tu,c ,2,16.33,9.19,15.6,28.78,
1988,9,13,020b,tu,c ,3,8.13,18.95,5.76,48.78,
1988,9,13,020b,tu,c ,4,6.49,5.2,9.92,27.17,
1988,9,13,020b,tu,c ,5,4.95,59.24,9.65,24.98,
1988,9,13,020b,tu,d ,1,11.75,16.51,8.57,23.04,
1988,9,13,020b,tu,d ,2,18.33,2.6,19.76,68.67,
1988,9,13,020b,tu,d ,3,18.09,19.91,32.72,56.45,
1988,9,13,020b,tu,d ,4,9.34,2.05,17.13,56.39,
1988,9,13,020b,tu,d ,5,11.65,0.28,12.48,35.6,
1988,9,20,004b,fl,a ,1,10.59,12.21,12.14,18.74,
1988,9,20,004b,fl,a ,2,9.68,3.28,11.01,16.23,
1988,9,20,004b,fl,a ,3,12.52,4.61,12.55,15.87,
1988,9,20,004b,fl,a ,4,9.37,3,9.79,12.88,
1988,9,20,004b,fl,a ,5,7.3,4.08,11.85,22.43,
1988,9,20,004b,fl,b ,1,12.33,30.42,13.85,15.21,
1988,9,20,004b,fl,b ,2,7.71,21.67,25.99,15.49,
1988,9,20,004b,fl,b ,3,7.92,4.78,9.1,10.75,
1988,9,20,004b,fl,b ,4,8.66,7.03,29.76,,
1988,9,20,004b,fl,b ,5,9.37,1.63,15.97,12.99,
1988,9,20,004b,fl,c ,1,5.83,63.67,12.04,27.52,
1988,9,20,004b,fl,c ,2,9.33,5.06,10.95,24.25,
1988,9,20,004b,fl,c ,3,6.43,17.47,10.3,18,
1988,9,20,004b,fl,c ,4,12.49,6.56,16.46,38.13,
1988,9,20,004b,fl,c ,5,12.13,0.46,19.99,20.47,
1988,9,20,004b,fl,d ,1,4.82,6,10.49,20.72,
1988,9,20,004b,fl,d ,2,10.31,3.71,11.12,13.43,
1988,9,20,004b,fl,d ,3,13.68,4.03,22,13.86,
1988,9,20,004b,fl,d ,4,7.23,6.36,11.48,15.69,
1988,9,20,004b,fl,d ,5,11.7,3.39,24.28,13.44,
1988,9,20,004b,tu,a ,1,5.1,2.54,6.84,9.95,
1988,9,20,004b,tu,a ,2,12.79,0.14,16.25,30.19,
1988,9,20,004b,tu,a ,3,12.36,0.06,12.95,38.66,
1988,9,20,004b,tu,a ,4,9.17,1.21,15.79,25.5,
1988,9,20,004b,tu,a ,5,6.87,7.67,9.35,30.99,
1988,9,20,004b,tu,b ,1,6.23,9.82,27.43,32.29,
1988,9,20,004b,tu,b ,2,12.78,14.26,16.43,28.49,
1988,9,20,004b,tu,b ,3,7.69,16.44,10.33,33.59,
1988,9,20,004b,tu,b ,4,7.88,2.94,13.19,24.4,
1988,9,20,004b,tu,b ,5,6.48,12.19,13.71,18.78,
1988,9,20,004b,tu,c ,1,2.04,3.23,17.01,36.16,
1988,9,20,004b,tu,c ,2,9.08,4.11,13.76,23.28,
1988,9,20,004b,tu,c ,3,11.42,3.81,15.87,30,
1988,9,20,004b,tu,c ,4,11.3,4.78,11.5,28.29,
1988,9,20,004b,tu,c ,5,7.98,10.3,14.89,34.34,
1988,9,20,004b,tu,d ,1,9.29,48.93,19.03,46.78,
1988,9,20,004b,tu,d ,2,19.53,11.97,25.8,20.71,
1988,9,20,004b,tu,d ,3,12.29,3.41,16.21,39.67,
1988,9,20,004b,tu,d ,4,6.89,19.34,8.15,26.56,
1988,9,20,004b,tu,d ,5,13.98,26.52,18.07,29.54,
1989,8,23,004b,tu,a ,1,17.8,0.48,4.06,76.12,
1989,8,23,004b,tu,a ,2,18.17,2.68,9.6,56.37,
1989,8,23,004b,tu,a ,3,7.21,0.95,6.24,53.36,
1989,8,23,004b,tu,a ,4,17.86,0,3.8,63.83,
1989,8,23,004b,tu,a ,5,17.22,10.41,2.79,70.19,
1989,8,23,004b,tu,b ,1,10.26,1.37,9.17,52.12,
1989,8,23,004b,tu,b ,2,2.54,7.75,3.69,68.39,
1989,8,23,004b,tu,b ,3,4.46,3.91,7.33,75.55,
1989,8,23,004b,tu,b ,4,4.2,1.43,3.35,46.16,
1989,8,23,004b,tu,b ,5,9.78,6.5,9.5,115.88,
1989,8,23,004b,tu,c ,1,10.82,1.6,8.15,59.03,
1989,8,23,004b,tu,c ,2,2.8,15.1,1.42,36.3,
1989,8,23,004b,tu,c ,3,2.9,2.16,3.8,66.83,
1989,8,23,004b,tu,c ,4,6.51,5.73,2.57,83.6,
1989,8,23,004b,tu,c ,5,6.07,25.93,1.34,57.37,
1989,8,23,004b,tu,d ,1,4.03,4.67,5.11,67.84,
1989,8,23,004b,tu,d ,2,4.94,17.98,7.77,47.06,
1989,8,23,004b,tu,d ,3,6.35,2.16,2.97,58.11,
1989,8,23,004b,tu,d ,4,1.41,1.22,1.27,42.24,
1989,8,23,004b,tu,d ,5,9.88,23.92,2.92,66.68,
1989,8,23,004b,fl,a ,1,8.6,4.35,5.2,61.42,
1989,8,23,004b,fl,a ,2,4.12,5.67,1.5,51.36,
1989,8,23,004b,fl,a ,3,7.02,2.12,6.06,40.88,
1989,8,23,004b,fl,a ,4,6.64,7.63,3.27,67.05,
1989,8,23,004b,fl,a ,5,5.01,4.56,2.7,32.8,
1989,8,23,004b,fl,b ,1,6.24,2.54,6.56,51.89,
1989,8,23,004b,fl,b ,2,8.33,2.81,5,67.23,
1989,8,23,004b,fl,b ,3,8.06,2.38,5.54,52.02,
1989,8,23,004b,fl,b ,4,2.61,0.33,5.21,43.69,
1989,8,23,004b,fl,b ,5,5.6,5.1,2.94,49.48,
1989,8,23,004b,fl,c ,1,11.39,5.87,3.65,57.8,
1989,8,23,004b,fl,c ,2,1.48,0,6.85,39.11,
1989,8,23,004b,fl,c ,3,5.17,2.69,3.41,35.74,
1989,8,23,004b,fl,c ,4,0.96,5.4,10.2,63.62,
1989,8,23,004b,fl,c ,5,8.08,4.33,2.62,35.37,
1989,8,23,004b,fl,d ,1,13.55,1.54,4.09,51.81,
1989,8,23,004b,fl,d ,2,8.75,0.64,3.89,34.43,
1989,8,23,004b,fl,d ,3,6,3.4,2.05,30.82,
1989,8,23,004b,fl,d ,4,4.69,5.72,1.96,34.83,
1989,8,23,004b,fl,d ,5,12.01,2.4,5.41,40.1,
1989,8,31,001d,fl,a ,1,17.74,0,7.8,,
1989,8,31,001d,fl,a ,2,16.46,0.5,6.07,,
1989,8,31,001d,fl,a ,3,8.81,0.43,6.27,,
1989,8,31,001d,fl,a ,4,8.14,0.14,4.97,,
1989,8,31,001d,fl,a ,5,7.47,0.72,2.64,,
1989,8,31,001d,fl,b ,1,18.45,1.41,10.17,,
1989,8,31,001d,fl,b ,2,13.89,0.09,7.93,,
1989,8,31,001d,fl,b ,3,8.07,2.26,4.32,,
1989,8,31,001d,fl,b ,4,9.79,1.37,5.11,,
1989,8,31,001d,fl,b ,5,14.32,1.25,5.13,,
1989,8,31,001d,fl,c ,1,8.98,0.43,7.03,,
1989,8,31,001d,fl,c ,2,12.55,0.11,4.74,,
1989,8,31,001d,fl,c ,3,9.56,0,5.07,,
1989,8,31,001d,fl,c ,4,12.68,0.63,7.72,,
1989,8,31,001d,fl,c ,5,14.22,1.08,8.24,,
1989,8,31,001d,fl,d ,1,14.76,2.23,6.88,,
1989,8,31,001d,fl,d ,2,10.46,6.72,7.38,,
1989,8,31,001d,fl,d ,3,10.32,17.98,3.08,,
1989,8,31,001d,fl,d ,4,9.6,3.17,2.29,,
1989,8,31,001d,fl,d ,5,8.19,5.78,6.55,,
1989,9,6,001d,tu,a ,1,17.68,1.96,10.54,,
1989,9,6,001d,tu,a ,2,17.34,6.56,11,,
1989,9,6,001d,tu,a ,3,26.41,0,11.02,,
1989,9,6,001d,tu,a ,4,9.59,2.05,8.76,,
1989,9,6,001d,tu,a ,5,18.96,2.05,8.78,,
1989,9,6,001d,tu,b ,1,16.63,0.49,8.12,,
1989,9,6,001d,tu,b ,2,28.02,0.69,12.28,,
1989,9,6,001d,tu,b ,3,22.72,0.61,18.22,,
1989,9,6,001d,tu,b ,4,12.89,0.52,8.98,,
1989,9,6,001d,tu,b ,5,19.68,0.24,11.96,,
1989,9,6,001d,tu,c ,1,11.77,0.52,15.36,,
1989,9,6,001d,tu,c ,2,15.49,0.16,16.58,,
1989,9,6,001d,tu,c ,3,11.03,1.64,14.53,,
1989,9,6,001d,tu,c ,4,10.64,0.34,13.68,,
1989,9,6,001d,tu,c ,5,14.11,0.37,7.25,,
1989,9,6,001d,tu,d ,1,9.18,0.27,15.64,,
1989,9,6,001d,tu,d ,2,10.08,0.14,25.37,,
1989,9,6,001d,tu,d ,3,5.16,0.18,20.98,,
1989,9,6,001d,tu,d ,4,5.79,0.61,23.58,,
1989,9,6,001d,tu,d ,5,14.71,0,17.18,,
1989,9,19,020b,tu,a ,1,21.13,16.89,6.5,105.57,
1989,9,19,020b,tu,a ,2,19.31,2.39,3.43,67.14,
1989,9,19,020b,tu,a ,3,6.27,10.15,4.67,44.87,
1989,9,19,020b,tu,a ,4,10.9,6.8,10.85,95.78,
1989,9,19,020b,tu,a ,5,9.83,20.15,2.48,70.13,
1989,9,19,020b,tu,b ,1,10.78,0.4,2.1,85.68,
1989,9,19,020b,tu,b ,2,14.48,3.96,2.99,41.26,
1989,9,19,020b,tu,b ,3,5.26,8.32,2.75,45.32,
1989,9,19,020b,tu,b ,4,14.7,4.85,9.9,40.19,
1989,9,19,020b,tu,b ,5,4.95,55.13,4.4,30.45,
1989,9,19,020b,tu,c ,1,14.44,9.64,1.46,24,
1989,9,19,020b,tu,c ,2,3.06,5.35,1.49,43.78,
1989,9,19,020b,tu,c ,3,7.18,16.67,3.2,68.6,
1989,9,19,020b,tu,c ,4,6.58,11.38,1.96,55.43,
1989,9,19,020b,tu,c ,5,12.92,9.37,3.68,51.05,
1989,9,19,020b,tu,d ,1,4.32,0.47,1.9,77.4,
1989,9,19,020b,tu,d ,2,24.08,12.55,14.89,48.77,
1989,9,19,020b,tu,d ,3,16.22,2.46,3.2,84.98,
1989,9,19,020b,tu,d ,4,16.82,1.01,6.22,45.71,
1989,9,19,020b,tu,d ,5,16.12,0.08,7.17,65.66,
1989,9,19,020b,fl,a ,1,28.5,6.17,6.51,50.86,
1989,9,19,020b,fl,a ,2,8.85,0,3.23,42.47,
1989,9,19,020b,fl,a ,3,13.61,2.4,7.06,54.27,
1989,9,19,020b,fl,a ,4,16.16,2.17,7.53,35.55,
1989,9,19,020b,fl,a ,5,33.58,0,11.94,82.94,
1989,9,19,020b,fl,b ,1,10.03,5.9,5.43,80.86,
1989,9,19,020b,fl,b ,2,6.61,0.55,5.56,43.22,
1989,9,19,020b,fl,b ,3,3.74,0.21,6.3,55.29,
1989,9,19,020b,fl,b ,4,3.93,8.2,0.16,32.55,
1989,9,19,020b,fl,b ,5,29.91,0,8.09,65.36,
1989,9,19,020b,fl,c ,1,21.03,8.04,5.54,47.31,
1989,9,19,020b,fl,c ,2,20.32,3.3,3.04,17.95,
1989,9,19,020b,fl,c ,3,14.65,13.23,5.91,52.7,
1989,9,19,020b,fl,c ,4,13.31,1.56,3.01,65.89,
1989,9,19,020b,fl,c ,5,10.02,7.16,2.71,55.22,
1989,9,19,020b,fl,d ,1,16.64,3.14,3.48,53.9,
1989,9,19,020b,fl,d ,2,34.07,3.83,7.39,52.28,
1989,9,19,020b,fl,d ,3,24.44,4.26,2.91,51.3,
1989,9,19,020b,fl,d ,4,19.57,4.79,7.3,48.37,
1989,9,19,020b,fl,d ,5,8.1,5.77,3.07,36.71,
1990,9,12,020b,tu,a ,1,9.61,12.27,10.68,95.95,
1990,9,12,020b,tu,a ,2,9.58,12.84,6.97,52.6,
1990,9,12,020b,tu,a ,3,7.78,20.84,4.91,84.13,
1990,9,12,020b,tu,a ,4,14.61,9.13,21.96,67.63,
1990,9,12,020b,tu,a ,5,11.63,23.06,16.15,100.05,
1990,9,12,020b,tu,b ,1,33.7,10.45,9.94,80.91,
1990,9,12,020b,tu,b ,2,25.34,9.1,4.39,80.84,
1990,9,12,020b,tu,b ,3,5.39,17.32,2.79,110.05,
1990,9,12,020b,tu,b ,4,18.01,22.88,5.86,38.25,
1990,9,12,020b,tu,b ,5,5.65,9.39,6.2,38.29,
1990,9,12,020b,tu,c ,1,3.14,19.66,1.06,13.42,
1990,9,12,020b,tu,c ,2,35.97,18.52,10.51,42.14,
1990,9,12,020b,tu,c ,3,18.28,21.01,3.35,56.77,
1990,9,12,020b,tu,c ,4,18,17.22,2.49,56.33,
1990,9,12,020b,tu,c ,5,34.91,19.38,6.3,52.08,
1990,9,12,020b,tu,d ,1,17.58,3.31,6.68,67.67,
1990,9,12,020b,tu,d ,2,44.01,0,16.9,55.7,
1990,9,12,020b,tu,d ,3,19,9.83,6.89,84.31,
1990,9,12,020b,tu,d ,4,14.8,0,24.64,36.08,
1990,9,12,020b,tu,d ,5,36.54,8.49,20.41,51.75,
1990,9,12,020b,fl,a ,1,17.88,0.52,25.43,75.78,
1990,9,12,020b,fl,a ,2,8,14.75,3.17,71.65,
1990,9,12,020b,fl,a ,3,20.19,9.64,7.44,84.21,
1990,9,12,020b,fl,a ,4,21.38,19.56,7.08,88.12,
1990,9,12,020b,fl,a ,5,49.77,1.98,25.98,101.34,
1990,9,12,020b,fl,b ,1,13,17.87,3.92,66.91,
1990,9,12,020b,fl,b ,2,15.38,6.67,5.91,98.13,
1990,9,12,020b,fl,b ,3,21.73,2.41,8.01,72.48,
1990,9,12,020b,fl,b ,4,3.71,20.8,2.28,116.66,
1990,9,12,020b,fl,b ,5,14.53,2.66,4.63,48,
1990,9,12,020b,fl,c ,1,16.95,12.92,6.59,50.29,
1990,9,12,020b,fl,c ,2,20.12,8.08,9.94,58.13,
1990,9,12,020b,fl,c ,3,10.35,2.38,3.89,58.75,
1990,9,12,020b,fl,c ,4,16.56,5.45,6.8,53.13,
1990,9,12,020b,fl,c ,5,12.94,13.26,9.41,71.13,
1990,9,12,020b,fl,d ,1,22.51,6.23,12.94,41.75,
1990,9,12,020b,fl,d ,2,15.67,5.89,8.63,77.98,
1990,9,12,020b,fl,d ,3,18.13,7.32,8.23,49.64,
1990,9,12,020b,fl,d ,4,29,12.33,12.44,115.65,
1990,9,12,020b,fl,d ,5,17.95,45.35,8.17,40.64,
1990,9,10,004b,tu,a ,1,13.55,3.65,9.3,60.94,
1990,9,10,004b,tu,a ,2,13.22,3.65,7.28,45.24,
1990,9,10,004b,tu,a ,3,23.64,0.42,11.54,58.41,
1990,9,10,004b,tu,a ,4,33.01,0.4,8.89,42.97,
1990,9,10,004b,tu,a ,5,16.65,1.91,4.83,39.27,
1990,9,10,004b,tu,b ,1,29.72,7.9,6.81,48.65,
1990,9,10,004b,tu,b ,2,7.36,37.4,2.08,34.21,
1990,9,10,004b,tu,b ,3,11,24.95,2.38,30.45,
1990,9,10,004b,tu,b ,4,26.17,10.57,9.64,43.25,
1990,9,10,004b,tu,b ,5,16.91,26,2.89,78.3,
1990,9,10,004b,tu,c ,1,14.81,7.04,6.16,56.51,
1990,9,10,004b,tu,c ,2,13.97,5.45,9.54,38.25,
1990,9,10,004b,tu,c ,3,11.85,5.74,4.82,83.44,
1990,9,10,004b,tu,c ,4,19.73,4.38,11.35,46.41,
1990,9,10,004b,tu,c ,5,19.96,0.84,6.53,51.78,
1990,9,10,004b,tu,d ,1,19.74,10.52,6.79,72.59,
1990,9,10,004b,tu,d ,2,25.37,20.72,3.94,64.1,
1990,9,10,004b,tu,d ,3,49.54,13.27,18.8,99.88,
1990,9,10,004b,tu,d ,4,9.2,45.46,5.06,71.65,
1990,9,10,004b,tu,d ,5,17.18,4.11,7.66,57.47,
1990,9,18,004b,fl,a ,1,12.33,2.38,10.66,12.4,
1990,9,18,004b,fl,a ,2,12.81,3,13.07,25.34,
1990,9,18,004b,fl,a ,3,13.13,7.39,8.96,19.64,
1990,9,18,004b,fl,a ,4,6.56,13.31,7.61,23.9,
1990,9,18,004b,fl,a ,5,9.22,3.6,11.42,35,
1990,9,18,004b,fl,b ,1,9.78,12.85,10.5,34.7,
1990,9,18,004b,fl,b ,2,10.51,2.28,13.93,38.12,
1990,9,18,004b,fl,b ,3,13.23,8.65,2.37,38.84,
1990,9,18,004b,fl,b ,4,13.86,0,10.6,51.58,
1990,9,18,004b,fl,b ,5,25.3,4.91,13.56,51.32,
1990,9,18,004b,fl,c ,1,9.71,6.89,6.57,49.83,
1990,9,18,004b,fl,c ,2,11.3,5.12,7.52,42.81,
1990,9,18,004b,fl,c ,3,9.67,14.64,6.65,32.68,
1990,9,18,004b,fl,c ,4,15.9,5.91,10.96,69.82,
1990,9,18,004b,fl,c ,5,12.71,8.61,8.45,55.96,
1990,9,18,004b,fl,d ,1,7.81,2.57,7.37,28.39,
1990,9,18,004b,fl,d ,2,10.68,7.71,13.31,51.31,
1990,9,18,004b,fl,d ,3,4.52,4.29,12.4,65.05,
1990,9,18,004b,fl,d ,4,7.09,4.19,4.2,33.14,
1990,9,18,004b,fl,d ,5,7.73,5.92,10.72,24.73,
1990,9,6,001d,tu,a ,1,54.41,4.52,22.58,,
1990,9,6,001d,tu,a ,2,52.33,0.86,18.41,,
1990,9,6,001d,tu,a ,3,34.72,1.86,9.29,,
1990,9,6,001d,tu,a ,4,57.09,1.87,11.53,,
1990,9,6,001d,tu,a ,5,97.77,0.66,23.17,,
1990,9,6,001d,tu,b ,1,30.1,9.41,12.67,,
1990,9,6,001d,tu,b ,2,58.66,5.24,21.58,,
1990,9,6,001d,tu,b ,3,60.68,4.41,15.61,,
1990,9,6,001d,tu,b ,4,46.65,0.66,13.19,,
1990,9,6,001d,tu,b ,5,36.8,0,12.17,,
1990,9,6,001d,tu,c ,1,41.89,1.29,13.67,,
1990,9,6,001d,tu,c ,2,35.72,0.04,10.98,,
1990,9,6,001d,tu,c ,3,26.1,3.21,8.69,,
1990,9,6,001d,tu,c ,4,40.47,1.98,8.38,,
1990,9,6,001d,tu,c ,5,30.31,0.17,9.38,,
1990,9,6,001d,tu,d ,1,53.86,2.94,16.43,,
1990,9,6,001d,tu,d ,2,59.94,0.43,16.02,,
1990,9,6,001d,tu,d ,3,52.87,2.47,16.59,,
1990,9,6,001d,tu,d ,4,72.46,1.1,27.06,,
1990,9,6,001d,tu,d ,5,54.57,2.56,17.71,,
1990,9,7,001d,fl,a ,1,42.57,4.2,10.16,,
1990,9,7,001d,fl,a ,2,24.96,2.32,17.45,,
1990,9,7,001d,fl,a ,3,22.39,16.58,12.8,,
1990,9,7,001d,fl,a ,4,31.97,11.33,9.53,,
1990,9,7,001d,fl,a ,5,16.51,0.22,7.29,,
1990,9,7,001d,fl,b ,1,24.64,1.58,11.51,,
1990,9,7,001d,fl,b ,2,37.27,2.76,18.42,,
1990,9,7,001d,fl,b ,3,15.61,0.68,9.09,,
1990,9,7,001d,fl,b ,4,24.42,0,12.83,,
1990,9,7,001d,fl,b ,5,16.75,3.23,9.01,,
1990,9,7,001d,fl,c ,1,20.64,1.49,8.59,,
1990,9,7,001d,fl,c ,2,17.67,1.49,6.86,,
1990,9,7,001d,fl,c ,3,16.79,1.04,4.41,,
1990,9,7,001d,fl,c ,4,26.31,2.05,10.52,,
1990,9,7,001d,fl,c ,5,15.91,3.22,7.24,,
1990,9,7,001d,fl,d ,1,23.07,28.71,8.51,,
1990,9,7,001d,fl,d ,2,14.97,6.1,8.46,,
1990,9,7,001d,fl,d ,3,18.24,3.64,11.42,,
1990,9,7,001d,fl,d ,4,21.62,0.7,9.39,,
1990,9,7,001d,fl,d ,5,27.39,3.17,10.79,,
1991,9,6,001d,tu,a ,1,44.87,5.08,,,
1991,9,6,001d,tu,a ,2,48.03,5.09,,,
1991,9,6,001d,tu,a ,3,37.09,2.84,,,
1991,9,6,001d,tu,a ,4,58.94,2.39,,,
1991,9,6,001d,tu,a ,5,60.5,5.33,,,
1991,9,6,001d,tu,b ,1,56.05,0.87,,,
1991,9,6,001d,tu,b ,2,59.88,3.38,,,
1991,9,6,001d,tu,b ,3,54.03,0.55,,,
1991,9,6,001d,tu,b ,4,63.22,1.77,,,
1991,9,6,001d,tu,b ,5,42.55,6.35,,,
1991,9,6,001d,tu,c ,1,70.98,2.15,,,
1991,9,6,001d,tu,c ,2,25.98,1.62,,,
1991,9,6,001d,tu,c ,3,35.82,9.52,,,
1991,9,6,001d,tu,c ,4,42.2,0.89,,,
1991,9,6,001d,tu,c ,5,33.97,0.38,,,
1991,9,6,001d,tu,d ,1,27.93,5,,,
1991,9,6,001d,tu,d ,2,56.65,0.25,,,
1991,9,6,001d,tu,d ,3,40.02,0.65,,,
1991,9,6,001d,tu,d ,4,57.07,0.67,,,
1991,9,6,001d,tu,d ,5,75.97,4.88,,,
1991,9,6,001d,fl,a ,1,15.24,3.08,,,
1991,9,6,001d,fl,a ,2,23.75,0,,,
1991,9,6,001d,fl,a ,3,27.97,0.55,,,
1991,9,6,001d,fl,a ,4,38.95,5.81,,,
1991,9,6,001d,fl,a ,5,25.69,0.32,,,
1991,9,6,001d,fl,b ,1,39.33,2.27,,,
1991,9,6,001d,fl,b ,2,47.1,2.38,,,
1991,9,6,001d,fl,b ,3,45.78,1.9,,,
1991,9,6,001d,fl,b ,4,25.18,6.67,,,
1991,9,6,001d,fl,b ,5,32.09,1.01,,,
1991,9,6,001d,fl,c ,1,44.46,0,,,
1991,9,6,001d,fl,c ,2,19.31,1.54,,,
1991,9,6,001d,fl,c ,3,25.63,3.19,,,
1991,9,6,001d,fl,c ,4,30.33,0.61,,,
1991,9,6,001d,fl,c ,5,32.44,3.51,,,
1991,9,6,001d,fl,d ,1,27.47,1.01,,,
1991,9,6,001d,fl,d ,2,25.51,1.26,,,
1991,9,6,001d,fl,d ,3,32.05,6.47,,,
1991,9,6,001d,fl,d ,4,37.9,24.48,,,
1991,9,6,001d,fl,d ,5,29.28,2.19,,,
1991,8,27,020b,tu,a ,1,38.92,32.41,,,
1991,8,27,020b,tu,a ,2,12.01,63.68,,,
1991,8,27,020b,tu,a ,3,26.57,24.28,,,
1991,8,27,020b,tu,a ,4,35.19,50.57,,,
1991,8,27,020b,tu,a ,5,28.57,26.72,,,
1991,8,27,020b,tu,b ,1,41.96,16.47,,,
1991,8,27,020b,tu,b ,2,43.96,18.25,,,
1991,8,27,020b,tu,b ,3,32.22,43.27,,,
1991,8,27,020b,tu,b ,4,15.92,72.25,,,
1991,8,27,020b,tu,b ,5,46.29,19.22,,,
1991,8,27,020b,tu,c ,1,19.51,28.47,,,
1991,8,27,020b,tu,c ,2,26.57,16,,,
1991,8,27,020b,tu,c ,3,19.31,22.76,,,
1991,8,27,020b,tu,c ,4,27.82,28.14,,,
1991,8,27,020b,tu,c ,5,12,17.12,,,
1991,8,27,020b,tu,d ,1,26.83,55.68,,,
1991,8,27,020b,tu,d ,2,57.41,71.97,,,
1991,8,27,020b,tu,d ,3,23.84,42.4,,,
1991,8,27,020b,tu,d ,4,65.93,7.68,,,
1991,8,27,020b,tu,d ,5,57.25,11.53,,,
1991,8,26,020b,fl,a ,1,15.47,18.44,,,
1991,8,26,020b,fl,a ,2,18.65,22.22,,,
1991,8,26,020b,fl,a ,3,15.27,8.18,,,
1991,8,26,020b,fl,a ,4,41.27,4.1,,,
1991,8,26,020b,fl,a ,5,30.46,25.82,,,
1991,8,26,020b,fl,b ,1,29.02,0.68,,,
1991,8,26,020b,fl,b ,2,59.63,2.55,,,
1991,8,26,020b,fl,b ,3,12.8,18.45,,,
1991,8,26,020b,fl,b ,4,24.92,19.52,,,
1991,8,26,020b,fl,b ,5,22.24,20.93,,,
1991,8,26,020b,fl,c ,1,19.23,32.9,,,
1991,8,26,020b,fl,c ,2,12.99,18.14,,,
1991,8,26,020b,fl,c ,3,12.63,10.69,,,
1991,8,26,020b,fl,c ,4,50.97,9.38,,,
1991,8,26,020b,fl,c ,5,13.54,21.48,,,
1991,8,26,020b,fl,d ,1,57.13,6.61,,,
1991,8,26,020b,fl,d ,2,36.44,23.18,,,
1991,8,26,020b,fl,d ,3,16.37,51.4,,,
1991,8,26,020b,fl,d ,4,33.2,3.75,,,
1991,8,26,020b,fl,d ,5,59.2,3.95,,,
1991,8,29,004b,tu,a ,1,39,5.81,,,
1991,8,29,004b,tu,a ,2,41.76,0.7,,,
1991,8,29,004b,tu,a ,3,33.18,2.97,,,
1991,8,29,004b,tu,a ,4,38.32,7.32,,,
1991,8,29,004b,tu,a ,5,31.89,12.04,,,
1991,8,29,004b,tu,b ,1,29.03,9.35,,,
1991,8,29,004b,tu,b ,2,32.89,46.78,,,
1991,8,29,004b,tu,b ,3,29.22,27.37,,,
1991,8,29,004b,tu,b ,4,54.13,10.03,,,
1991,8,29,004b,tu,b ,5,39.52,17.78,,,
1991,8,29,004b,tu,c ,1,44.13,4.45,,,
1991,8,29,004b,tu,c ,2,76.18,8.91,,,
1991,8,29,004b,tu,c ,3,44.37,8.62,,,
1991,8,29,004b,tu,c ,4,51.1,5.35,,,
1991,8,29,004b,tu,c ,5,51.86,3.54,,,
1991,8,29,004b,tu,d ,1,22.72,32.12,,,
1991,8,29,004b,tu,d ,2,109.95,34.55,,,
1991,8,29,004b,tu,d ,3,24.82,65.62,,,
1991,8,29,004b,tu,d ,4,34.58,62.38,,,
1991,8,29,004b,tu,d ,5,15.2,27.4,,,
1991,8,27,004b,fl,a ,1,15.39,4.74,,,
1991,8,27,004b,fl,a ,2,15.62,4.19,,,
1991,8,27,004b,fl,a ,3,20.98,7.33,,,
1991,8,27,004b,fl,a ,4,16.34,7.31,,,
1991,8,27,004b,fl,a ,5,28.14,5.13,,,
1991,8,27,004b,fl,b ,1,20.76,5.19,,,
1991,8,27,004b,fl,b ,2,21.1,3.15,,,
1991,8,27,004b,fl,b ,3,30.8,3.62,,,
1991,8,27,004b,fl,b ,4,24.71,9.04,,,
1991,8,27,004b,fl,b ,5,39.66,3.1,,,
1991,8,27,004b,fl,c ,1,16.18,9.19,,,
1991,8,27,004b,fl,c ,2,18.8,2.93,,,
1991,8,27,004b,fl,c ,3,34.93,5.49,,,
1991,8,27,004b,fl,c ,4,23.5,3.26,,,
1991,8,27,004b,fl,c ,5,28.36,4.7,,,
1991,8,27,004b,fl,d ,1,28.43,4.58,,,
1991,8,27,004b,fl,d ,2,42.19,0.02,,,
1991,8,27,004b,fl,d ,3,16.76,0.18,,,
1991,8,27,004b,fl,d ,4,23.1,4.2,,,
1991,8,27,004b,fl,d ,5,35.01,6.29,,,
1992,9,7,020b,sl,a ,1,24,0.3,5.8,14.6,0
1992,9,7,020b,sl,a ,2,11.1,0.1,3.7,14.7,0
1992,9,7,020b,sl,a ,3,20.2,0.7,10.5,16.1,0
1992,9,7,020b,sl,a ,4,6.3,21.3,1.6,12.7,0
1992,9,7,020b,sl,a ,5,24,3.2,16.5,11.5,0
1992,9,7,020b,sl,b ,1,27.9,0,19.4,50.8,0
